date,team,opponent,is_home,goals_for,goals_against,rest_days,b2b,goals_for_roll10,goals_against_roll10
2023-03-19 23:00:00,St. Louis Blues,Winnipeg Jets,1,3.0,0.0,2,0,3.7,4.0
2023-03-22 00:00:00,St. Louis Blues,Detroit Red Wings,1,2.0,3.0,2,0,3.8,3.7
2023-03-23 23:00:00,St. Louis Blues,Detroit Red Wings,0,4.0,3.0,1,1,3.7,3.5
2023-03-26 02:30:00,St. Louis Blues,Anaheim Ducks,0,6.0,3.0,2,0,3.5,3.5
2023-03-27 02:30:00,St. Louis Blues,Los Angeles Kings,0,6.0,7.0,1,1,3.9,3.4
2023-03-29 00:00:00,St. Louis Blues,Vancouver Canucks,1,6.0,5.0,1,1,4.3,3.5
2023-03-31 00:30:00,St. Louis Blues,Chicago Blackhawks,0,5.0,3.0,2,0,4.5,3.8
2023-04-01 17:00:00,St. Louis Blues,Nashville Predators,0,1.0,6.0,1,1,4.5,3.9
2023-04-02 19:30:00,St. Louis Blues,Boston Bruins,1,3.0,4.0,1,1,4.3,4.0
2023-04-05 00:00:00,St. Louis Blues,Philadelphia Flyers,1,4.0,2.0,2,0,4.1,3.6
2023-04-07 00:00:00,St. Louis Blues,New York Rangers,1,3.0,2.0,2,0,4.0,3.6
2023-04-09 00:00:00,St. Louis Blues,Minnesota Wild,0,3.0,5.0,2,0,4.0,3.8
2023-04-12 23:30:00,St. Louis Blues,Dallas Stars,1,2.0,5.0,3,0,4.1,4.0
2023-04-14 00:00:00,St. Louis Blues,Dallas Stars,0,0.0,1.0,1,1,3.9,4.2
2023-09-23 19:00:00,St. Louis Blues,Arizona Coyotes,1,3.0,2.0,162,0,3.3,4.0
2023-09-24 00:00:00,St. Louis Blues,Arizona Coyotes,0,1.0,5.0,0,0,3.0,3.5
2023-09-27 00:00:00,St. Louis Blues,Columbus Blue Jackets,1,3.0,2.0,3,0,2.5,3.5
2023-09-29 00:30:00,St. Louis Blues,Chicago Blackhawks,0,1.0,2.0,2,0,2.3,3.4
2023-09-30 23:00:00,St. Louis Blues,Dallas Stars,1,3.0,4.0,1,1,2.3,3.0
2023-10-02 23:00:00,St. Louis Blues,Columbus Blue Jackets,0,3.0,5.0,2,0,2.3,3.0
2023-10-06 00:00:00,St. Louis Blues,Dallas Stars,0,4.0,0.0,3,0,2.2,3.3
2023-10-08 00:00:00,St. Louis Blues,Chicago Blackhawks,1,5.0,3.0,2,0,2.3,3.1
2023-10-13 00:00:00,St. Louis Blues,Dallas Stars,0,1.0,2.0,5,0,2.5,2.9
2023-10-15 00:00:00,St. Louis Blues,Seattle Kraken,1,2.0,1.0,2,0,2.4,2.6
2023-10-20 00:00:00,St. Louis Blues,Arizona Coyotes,1,2.0,6.0,5,0,2.6,2.6
2023-10-22 00:00:00,St. Louis Blues,Pittsburgh Penguins,1,4.0,2.0,2,0,2.5,3.0
2023-10-25 00:45:00,St. Louis Blues,Winnipeg Jets,0,2.0,4.0,3,0,2.8,2.7
2023-10-27 01:00:00,St. Louis Blues,Calgary Flames,0,3.0,0.0,2,0,2.7,2.9
2023-10-28 02:00:00,St. Louis Blues,Vancouver Canucks,0,0.0,5.0,1,1,2.9,2.7
2023-11-02 01:30:00,St. Louis Blues,Colorado Avalanche,0,1.0,4.0,4,0,2.6,2.8
2023-11-04 00:00:00,St. Louis Blues,New Jersey Devils,1,4.0,1.0,1,1,2.4,2.7
2023-11-04 23:00:00,St. Louis Blues,Montréal Canadiens,1,6.0,3.0,0,0,2.4,2.8
2023-11-08 01:00:00,St. Louis Blues,Winnipeg Jets,1,2.0,5.0,3,0,2.5,2.8
2023-11-10 01:00:00,St. Louis Blues,Arizona Coyotes,1,2.0,1.0,2,0,2.6,3.1
2023-11-12 02:00:00,St. Louis Blues,Colorado Avalanche,0,8.0,2.0,2,0,2.6,3.1
2023-11-15 01:00:00,St. Louis Blues,Tampa Bay Lightning,1,5.0,0.0,2,0,3.2,2.7
2023-11-17 03:30:00,St. Louis Blues,San Jose Sharks,0,1.0,5.0,2,0,3.3,2.5
2023-11-19 03:30:00,St. Louis Blues,Los Angeles Kings,0,1.0,5.0,2,0,3.2,2.6
2023-11-20 01:00:00,St. Louis Blues,Anaheim Ducks,0,3.0,1.0,0,0,3.0,3.1
2023-11-23 02:00:00,St. Louis Blues,Arizona Coyotes,0,6.0,5.0,3,0,3.3,2.7
2023-11-24 20:00:00,St. Louis Blues,Nashville Predators,1,3.0,8.0,1,1,3.8,2.8
2023-11-26 19:00:00,St. Louis Blues,Chicago Blackhawks,0,4.0,2.0,1,1,3.7,3.5
2023-11-29 01:00:00,St. Louis Blues,Minnesota Wild,0,1.0,3.0,2,0,3.5,3.4
2023-12-01 01:00:00,St. Louis Blues,Buffalo Sabres,1,6.0,4.0,2,0,3.4,3.2
2023-12-03 02:00:00,St. Louis Blues,Arizona Coyotes,0,1.0,4.0,2,0,3.8,3.5
2023-12-05 03:00:00,St. Louis Blues,Vegas Golden Knights,0,2.0,1.0,2,0,3.1,3.7
2023-12-07 02:00:00,St. Louis Blues,Vegas Golden Knights,1,3.0,6.0,1,1,2.8,3.8
2023-12-09 00:00:00,St. Louis Blues,Columbus Blue Jackets,0,2.0,5.0,1,1,3.0,3.9
2023-12-10 01:00:00,St. Louis Blues,Chicago Blackhawks,0,1.0,3.0,1,1,3.1,3.9
2023-12-13 00:30:00,St. Louis Blues,Detroit Red Wings,1,4.0,6.0,2,0,2.9,4.1
2023-12-15 01:00:00,St. Louis Blues,Ottawa Senators,1,4.0,2.0,2,0,2.7,4.2
2023-12-17 01:00:00,St. Louis Blues,Dallas Stars,1,4.0,3.0,2,0,2.8,3.6
2023-12-20 00:00:00,St. Louis Blues,Tampa Bay Lightning,0,1.0,6.0,2,0,2.8,3.7
2023-12-22 00:00:00,St. Louis Blues,Florida Panthers,0,4.0,1.0,2,0,2.8,4.0
2023-12-24 01:00:00,St. Louis Blues,Chicago Blackhawks,1,7.0,5.0,2,0,2.6,3.7
2023-12-28 01:00:00,St. Louis Blues,Dallas Stars,1,2.0,1.0,4,0,3.2,3.8
2023-12-30 01:00:00,St. Louis Blues,Colorado Avalanche,1,1.0,2.0,2,0,3.2,3.8
2023-12-31 00:00:00,St. Louis Blues,Pittsburgh Penguins,0,2.0,4.0,0,0,3.0,3.4
2024-01-05 01:00:00,St. Louis Blues,Vancouver Canucks,1,2.0,1.0,5,0,3.0,3.3
2024-01-07 01:00:00,St. Louis Blues,Carolina Hurricanes,0,2.0,1.0,2,0,3.1,3.1
2024-01-10 01:00:00,St. Louis Blues,Florida Panthers,1,1.0,5.0,3,0,2.9,2.6
2024-01-12 01:00:00,St. Louis Blues,New York Rangers,1,5.0,2.0,2,0,2.6,2.9
2024-01-14 01:00:00,St. Louis Blues,Boston Bruins,1,3.0,4.0,2,0,2.7,2.8
2024-01-16 01:00:00,St. Louis Blues,Philadelphia Flyers,1,2.0,4.0,2,0,2.9,2.6
2024-01-19 00:00:00,St. Louis Blues,Washington Capitals,0,2.0,5.0,2,0,2.7,2.9
2024-01-21 01:00:00,St. Louis Blues,Washington Capitals,1,3.0,0.0,2,0,2.2,2.9
2024-01-24 02:00:00,St. Louis Blues,Calgary Flames,0,4.0,3.0,3,0,2.3,2.8
2024-01-25 03:00:00,St. Louis Blues,Vancouver Canucks,0,4.0,3.0,1,1,2.6,2.9
2024-01-27 03:00:00,St. Louis Blues,Seattle Kraken,0,4.0,3.0,2,0,2.8,2.8
2024-01-28 19:00:00,St. Louis Blues,Los Angeles Kings,1,4.0,3.0,1,1,3.0,3.0
2024-01-31 01:00:00,St. Louis Blues,Columbus Blue Jackets,1,0.0,1.0,2,0,3.2,3.2
2024-02-10 18:00:00,St. Louis Blues,Buffalo Sabres,0,3.0,1.0,10,0,3.1,2.8
2024-02-11 18:00:00,St. Louis Blues,Montréal Canadiens,0,7.0,2.0,1,1,2.9,2.7
2024-02-14 00:00:00,St. Louis Blues,Toronto Maple Leafs,0,1.0,4.0,2,0,3.3,2.5
2024-02-16 01:00:00,St. Louis Blues,Edmonton Oilers,1,6.0,3.0,2,0,3.2,2.5
2024-02-17 22:00:00,St. Louis Blues,Nashville Predators,1,2.0,5.0,1,1,3.6,2.3
2024-02-19 18:00:00,St. Louis Blues,Toronto Maple Leafs,1,2.0,4.0,1,1,3.5,2.8
2024-02-23 01:00:00,St. Louis Blues,New York Islanders,1,4.0,0.0,3,0,3.3,2.9
2024-02-24 17:00:00,St. Louis Blues,Detroit Red Wings,0,1.0,6.0,1,1,3.3,2.6
2024-02-28 01:00:00,St. Louis Blues,Winnipeg Jets,0,2.0,4.0,3,0,3.0,2.9
2024-02-29 01:30:00,St. Louis Blues,Edmonton Oilers,0,2.0,3.0,1,1,2.8,3.0
2024-03-02 23:00:00,St. Louis Blues,Minnesota Wild,1,3.0,1.0,2,0,3.0,3.2
2024-03-05 00:00:00,St. Louis Blues,Philadelphia Flyers,0,2.0,1.0,2,0,3.0,3.2
2024-03-06 00:30:00,St. Louis Blues,New York Islanders,0,2.0,4.0,1,1,2.5,3.1
2024-03-08 00:00:00,St. Louis Blues,New Jersey Devils,0,1.0,4.0,1,1,2.6,3.1
2024-03-10 00:30:00,St. Louis Blues,New York Rangers,0,0.0,4.0,2,0,2.1,3.2
2024-03-11 23:00:00,St. Louis Blues,Boston Bruins,0,5.0,1.0,1,1,1.9,3.1
2024-03-13 23:30:00,St. Louis Blues,Los Angeles Kings,1,3.0,1.0,2,0,2.2,2.8
2024-03-17 00:00:00,St. Louis Blues,Minnesota Wild,1,3.0,2.0,3,0,2.1,2.9
2024-03-17 23:00:00,St. Louis Blues,Anaheim Ducks,1,4.0,2.0,0,0,2.3,2.5
2024-03-20 00:00:00,St. Louis Blues,Colorado Avalanche,1,3.0,4.0,2,0,2.5,2.3
2024-03-21 23:00:00,St. Louis Blues,Ottawa Senators,0,5.0,2.0,1,1,2.6,2.4
2024-03-23 18:00:00,St. Louis Blues,Minnesota Wild,0,5.0,4.0,1,1,2.8,2.5
2024-03-26 00:00:00,St. Louis Blues,Vegas Golden Knights,1,1.0,2.0,2,0,3.1,2.8
2024-03-29 00:00:00,St. Louis Blues,Calgary Flames,1,5.0,3.0,3,0,3.0,2.6
2024-03-31 00:00:00,St. Louis Blues,San Jose Sharks,1,0.0,4.0,2,0,3.4,2.5
2024-04-02 01:00:00,St. Louis Blues,Edmonton Oilers,1,3.0,2.0,2,0,3.4,2.5
2024-04-05 00:00:00,St. Louis Blues,Nashville Predators,0,3.0,6.0,2,0,3.2,2.6
2024-04-06 22:00:00,St. Louis Blues,San Jose Sharks,0,2.0,3.0,1,1,3.2,3.1
2024-04-08 00:00:00,St. Louis Blues,Anaheim Ducks,0,6.0,5.0,1,1,3.1,3.2
2024-04-11 00:00:00,St. Louis Blues,Chicago Blackhawks,1,5.0,2.0,3,0,3.3,3.5
2024-04-13 00:00:00,St. Louis Blues,Carolina Hurricanes,1,2.0,5.0,2,0,3.5,3.3
2024-04-14 17:00:00,St. Louis Blues,Seattle Kraken,1,4.0,1.0,1,1,3.2,3.6
2024-04-18 01:30:00,St. Louis Blues,Dallas Stars,0,1.0,2.0,3,0,3.1,3.3
2022-09-27 23:00:00,Tampa Bay Lightning,Carolina Hurricanes,0,1.0,5.0,7,0,3.1,3.3
2022-09-28 23:00:00,Tampa Bay Lightning,Carolina Hurricanes,1,,,1,1,,
2022-09-30 00:00:00,Tampa Bay Lightning,Nashville Predators,1,0.0,2.0,1,1,,
2022-09-30 22:00:00,Tampa Bay Lightning,Nashville Predators,0,1.0,7.0,0,0,,
2022-10-06 23:00:00,Tampa Bay Lightning,Florida Panthers,0,2.0,3.0,6,0,0.6666666666666666,4.666666666666667
2022-10-08 20:00:00,Tampa Bay Lightning,Florida Panthers,1,5.0,2.0,1,1,1.0,4.25
2022-10-11 23:30:00,Tampa Bay Lightning,New York Rangers,0,1.0,3.0,3,0,1.8,3.8
2022-10-14 23:00:00,Tampa Bay Lightning,Columbus Blue Jackets,0,5.0,2.0,2,0,1.6666666666666667,3.6666666666666665
2022-10-15 23:00:00,Tampa Bay Lightning,Pittsburgh Penguins,0,2.0,6.0,1,1,2.142857142857143,3.4285714285714284
2022-10-18 23:00:00,Tampa Bay Lightning,Philadelphia Flyers,1,2.0,3.0,3,0,2.125,3.75
2022-10-21 23:30:00,Tampa Bay Lightning,Florida Panthers,0,3.0,2.0,3,0,2.111111111111111,3.6666666666666665
2022-10-22 23:00:00,Tampa Bay Lightning,New York Islanders,1,5.0,3.0,0,0,2.3333333333333335,3.3333333333333335
2022-10-26 02:30:00,Tampa Bay Lightning,Los Angeles Kings,0,2.0,4.0,3,0,2.6,3.3
2022-10-27 02:00:00,Tampa Bay Lightning,Anaheim Ducks,0,4.0,2.0,0,0,2.8,3.5
2022-10-29 20:30:00,Tampa Bay Lightning,San Jose Sharks,0,4.0,3.0,2,0,3.1,3.0
2022-11-01 23:00:00,Tampa Bay Lightning,Ottawa Senators,1,4.0,3.0,3,0,3.3,3.0
2022-11-03 23:00:00,Tampa Bay Lightning,Carolina Hurricanes,1,3.0,4.0,2,0,3.2,3.1
2022-11-05 23:00:00,Tampa Bay Lightning,Buffalo Sabres,1,5.0,3.0,2,0,3.4,3.2
2022-11-09 00:30:00,Tampa Bay Lightning,Edmonton Oilers,1,2.0,3.0,3,0,3.4,3.3
2022-11-12 00:00:00,Tampa Bay Lightning,Washington Capitals,0,1.0,5.0,2,0,3.4,3.0
2022-11-14 00:00:00,Tampa Bay Lightning,Washington Capitals,1,6.0,3.0,2,0,3.3,3.2
2022-11-16 00:00:00,Tampa Bay Lightning,Dallas Stars,1,5.0,4.0,2,0,3.6,3.3
2022-11-18 00:00:00,Tampa Bay Lightning,Calgary Flames,1,4.0,1.0,2,0,3.6,3.4
2022-11-20 01:00:00,Tampa Bay Lightning,Nashville Predators,0,3.0,2.0,2,0,3.8,3.1
2022-11-22 00:00:00,Tampa Bay Lightning,Boston Bruins,1,3.0,5.0,1,1,3.7,3.1
2022-11-26 01:00:00,Tampa Bay Lightning,St. Louis Blues,1,5.0,2.0,4,0,3.6,3.3
2022-11-29 00:00:00,Tampa Bay Lightning,Buffalo Sabres,0,6.0,5.0,2,0,3.7,3.2
2022-11-30 00:00:00,Tampa Bay Lightning,Boston Bruins,0,1.0,3.0,1,1,4.0,3.3
2022-12-02 00:00:00,Tampa Bay Lightning,Philadelphia Flyers,0,4.0,1.0,2,0,3.6,3.3
2022-12-04 00:00:00,Tampa Bay Lightning,Toronto Maple Leafs,1,4.0,3.0,2,0,3.8,3.1
2022-12-07 00:00:00,Tampa Bay Lightning,Detroit Red Wings,1,2.0,4.0,3,0,4.1,2.9
2022-12-09 00:00:00,Tampa Bay Lightning,Nashville Predators,1,5.0,2.0,2,0,3.7,3.0
2022-12-10 21:30:00,Tampa Bay Lightning,Florida Panthers,1,4.0,1.0,1,1,3.7,2.8
2022-12-14 00:00:00,Tampa Bay Lightning,Seattle Kraken,1,6.0,2.0,3,0,3.7,2.8
2022-12-16 00:00:00,Tampa Bay Lightning,Columbus Blue Jackets,1,4.0,1.0,2,0,4.0,2.8
2022-12-18 00:00:00,Tampa Bay Lightning,Montréal Canadiens,0,5.0,1.0,2,0,4.1,2.4
2022-12-21 00:00:00,Tampa Bay Lightning,Toronto Maple Leafs,0,1.0,4.0,3,0,4.1,2.3
2022-12-22 00:00:00,Tampa Bay Lightning,Detroit Red Wings,0,4.0,7.0,1,1,3.6,2.2
2022-12-29 00:00:00,Tampa Bay Lightning,Montréal Canadiens,1,4.0,1.0,7,0,3.9,2.6
2022-12-30 00:00:00,Tampa Bay Lightning,New York Rangers,1,2.0,1.0,1,1,3.9,2.6
2022-12-31 22:00:00,Tampa Bay Lightning,Arizona Coyotes,1,5.0,3.0,1,1,3.7,2.4
2023-01-04 01:30:00,Tampa Bay Lightning,Chicago Blackhawks,0,4.0,1.0,3,0,4.0,2.3
2023-01-05 02:30:00,Tampa Bay Lightning,Minnesota Wild,0,1.0,5.0,1,1,3.9,2.2
2023-01-07 01:00:00,Tampa Bay Lightning,Winnipeg Jets,0,2.0,4.0,1,1,3.6,2.6
2023-01-11 00:00:00,Tampa Bay Lightning,Columbus Blue Jackets,1,6.0,3.0,3,0,3.2,2.8
2023-01-13 00:00:00,Tampa Bay Lightning,Vancouver Canucks,1,5.0,4.0,2,0,3.4,3.0
2023-01-15 01:00:00,Tampa Bay Lightning,St. Louis Blues,0,4.0,2.0,2,0,3.4,3.3
2023-01-16 21:00:00,Tampa Bay Lightning,Seattle Kraken,0,4.0,1.0,1,1,3.7,3.1
2023-01-19 03:00:00,Tampa Bay Lightning,Vancouver Canucks,0,5.0,2.0,2,0,3.7,2.5
2023-01-20 02:00:00,Tampa Bay Lightning,Edmonton Oilers,0,3.0,5.0,0,0,3.8,2.6
2023-01-21 20:00:00,Tampa Bay Lightning,Calgary Flames,0,3.0,6.0,1,1,3.9,3.0
2023-01-25 00:00:00,Tampa Bay Lightning,Minnesota Wild,1,4.0,2.0,3,0,3.7,3.3
2023-01-27 00:00:00,Tampa Bay Lightning,Boston Bruins,1,3.0,2.0,2,0,3.7,3.4
2023-01-29 00:00:00,Tampa Bay Lightning,Los Angeles Kings,1,5.0,2.0,2,0,3.9,3.1
2023-02-07 00:00:00,Tampa Bay Lightning,Florida Panthers,0,1.0,7.0,9,0,4.2,2.9
2023-02-08 00:00:00,Tampa Bay Lightning,San Jose Sharks,1,3.0,4.0,1,1,3.7,3.3
2023-02-10 00:00:00,Tampa Bay Lightning,Colorado Avalanche,1,5.0,0.0,2,0,3.5,3.3
2023-02-11 18:00:00,Tampa Bay Lightning,Dallas Stars,0,3.0,1.0,1,1,3.6,3.1
2023-02-15 02:00:00,Tampa Bay Lightning,Colorado Avalanche,0,4.0,3.0,3,0,3.5,3.1
2023-02-16 02:00:00,Tampa Bay Lightning,Arizona Coyotes,0,0.0,1.0,1,1,3.4,3.2
2023-02-19 03:30:00,Tampa Bay Lightning,Vegas Golden Knights,0,4.0,5.0,3,0,3.1,2.8
2023-02-22 00:00:00,Tampa Bay Lightning,Anaheim Ducks,1,6.0,1.0,2,0,3.2,2.7
2023-02-24 00:00:00,Tampa Bay Lightning,Buffalo Sabres,1,5.0,6.0,2,0,3.4,2.6
2023-02-26 01:00:00,Tampa Bay Lightning,Detroit Red Wings,0,3.0,0.0,2,0,3.6,3.0
2023-02-26 23:00:00,Tampa Bay Lightning,Pittsburgh Penguins,0,3.0,7.0,0,0,3.4,2.8
2023-03-01 00:00:00,Tampa Bay Lightning,Florida Panthers,1,1.0,4.0,2,0,3.6,2.8
2023-03-03 00:00:00,Tampa Bay Lightning,Pittsburgh Penguins,1,4.0,5.0,2,0,3.4,2.8
2023-03-04 17:30:00,Tampa Bay Lightning,Buffalo Sabres,0,3.0,5.0,1,1,3.3,3.3
2023-03-05 20:00:00,Tampa Bay Lightning,Carolina Hurricanes,0,0.0,6.0,1,1,3.3,3.7
2023-03-08 00:00:00,Tampa Bay Lightning,Philadelphia Flyers,1,5.0,2.0,2,0,2.9,4.0
2023-03-10 00:00:00,Tampa Bay Lightning,Vegas Golden Knights,1,3.0,4.0,2,0,3.4,4.1
2023-03-12 00:00:00,Tampa Bay Lightning,Chicago Blackhawks,1,3.0,1.0,2,0,3.3,4.0
2023-03-12 23:00:00,Tampa Bay Lightning,Winnipeg Jets,1,2.0,3.0,0,0,3.0,4.0
2023-03-14 23:00:00,Tampa Bay Lightning,New Jersey Devils,0,4.0,1.0,2,0,2.7,3.7
2023-03-16 23:00:00,Tampa Bay Lightning,New Jersey Devils,0,4.0,3.0,2,0,2.8,3.8
2023-03-18 23:00:00,Tampa Bay Lightning,Montréal Canadiens,1,5.0,3.0,2,0,2.9,3.4
2023-03-19 23:00:00,Tampa Bay Lightning,New Jersey Devils,1,2.0,5.0,1,1,3.3,3.3
2023-03-21 23:00:00,Tampa Bay Lightning,Montréal Canadiens,0,2.0,3.0,2,0,3.1,3.3
2023-03-23 23:00:00,Tampa Bay Lightning,Ottawa Senators,0,2.0,7.0,2,0,3.0,3.1
2023-03-25 17:00:00,Tampa Bay Lightning,Boston Bruins,0,1.0,2.0,1,1,3.2,3.2
2023-03-28 23:00:00,Tampa Bay Lightning,Carolina Hurricanes,0,4.0,0.0,3,0,2.8,3.2
2023-03-30 23:00:00,Tampa Bay Lightning,Washington Capitals,1,5.0,1.0,2,0,2.9,2.8
2023-04-01 23:00:00,Tampa Bay Lightning,New York Islanders,1,5.0,0.0,2,0,3.1,2.8
2023-04-05 23:30:00,Tampa Bay Lightning,New York Rangers,0,3.0,6.0,4,0,3.4,2.5
2023-04-06 23:30:00,Tampa Bay Lightning,New York Islanders,0,1.0,6.0,1,1,3.3,3.0
2023-04-08 23:00:00,Tampa Bay Lightning,Ottawa Senators,0,4.0,7.0,1,1,3.0,3.3
2023-04-11 23:00:00,Tampa Bay Lightning,Toronto Maple Leafs,1,3.0,4.0,3,0,2.9,3.7
2023-04-13 23:00:00,Tampa Bay Lightning,Detroit Red Wings,1,5.0,0.0,2,0,3.0,3.6
2023-04-18 23:30:00,Tampa Bay Lightning,Toronto Maple Leafs,0,7.0,3.0,5,0,3.3,3.3
2023-04-20 23:00:00,Tampa Bay Lightning,Toronto Maple Leafs,0,2.0,7.0,1,1,3.8,2.9
2023-04-22 23:00:00,Tampa Bay Lightning,Toronto Maple Leafs,1,3.0,4.0,2,0,3.9,3.4
2023-04-24 23:30:00,Tampa Bay Lightning,Toronto Maple Leafs,1,4.0,5.0,2,0,3.8,3.8
2023-04-27 23:00:00,Tampa Bay Lightning,Toronto Maple Leafs,0,4.0,2.0,2,0,3.7,4.2
2023-04-29 23:00:00,Tampa Bay Lightning,Toronto Maple Leafs,1,1.0,2.0,2,0,3.6,4.4
2023-09-26 23:00:00,Tampa Bay Lightning,Carolina Hurricanes,0,2.0,5.0,150,0,3.4,4.0
2023-09-28 00:00:00,Tampa Bay Lightning,Nashville Predators,0,2.0,1.0,1,1,3.5,3.9
2023-09-29 23:00:00,Tampa Bay Lightning,Carolina Hurricanes,1,4.0,0.0,1,1,3.3,3.3
2023-09-30 21:00:00,Tampa Bay Lightning,Nashville Predators,1,5.0,4.0,0,0,3.4,2.9
2023-10-03 23:00:00,Tampa Bay Lightning,Florida Panthers,1,2.0,0.0,3,0,3.4,3.3
2023-10-05 23:00:00,Tampa Bay Lightning,Florida Panthers,1,3.0,6.0,2,0,2.9,3.0
2023-10-07 22:00:00,Tampa Bay Lightning,Florida Panthers,0,4.0,2.0,1,1,3.0,2.9
2023-10-10 21:30:00,Tampa Bay Lightning,Nashville Predators,1,5.0,3.0,2,0,3.1,2.7
2023-10-14 23:00:00,Tampa Bay Lightning,Detroit Red Wings,0,4.0,6.0,4,0,3.2,2.5
2023-10-15 23:00:00,Tampa Bay Lightning,Ottawa Senators,0,2.0,5.0,1,1,3.2,2.9
2023-10-17 23:30:00,Tampa Bay Lightning,Buffalo Sabres,0,2.0,3.0,2,0,3.3,3.2
2023-10-19 23:00:00,Tampa Bay Lightning,Vancouver Canucks,1,4.0,3.0,1,1,3.3,3.0
2023-10-21 23:00:00,Tampa Bay Lightning,Toronto Maple Leafs,1,3.0,4.0,2,0,3.5,3.2
2023-10-24 23:00:00,Tampa Bay Lightning,Carolina Hurricanes,1,3.0,0.0,3,0,3.4,3.6
2023-10-26 23:00:00,Tampa Bay Lightning,San Jose Sharks,1,6.0,0.0,2,0,3.2,3.2
2023-10-30 23:00:00,Tampa Bay Lightning,Seattle Kraken,1,3.0,4.0,4,0,3.6,3.2
2023-11-02 23:00:00,Tampa Bay Lightning,Columbus Blue Jackets,0,2.0,4.0,3,0,3.6,3.0
2023-11-04 23:00:00,Tampa Bay Lightning,Ottawa Senators,0,6.0,4.0,2,0,3.4,3.2
2023-11-07 00:00:00,Tampa Bay Lightning,Toronto Maple Leafs,0,5.0,6.0,2,0,3.5,3.3
2023-11-08 00:00:00,Tampa Bay Lightning,Montréal Canadiens,0,5.0,3.0,1,1,3.6,3.3
2023-11-10 00:00:00,Tampa Bay Lightning,Chicago Blackhawks,1,3.0,5.0,2,0,3.9,3.1
2023-11-12 00:00:00,Tampa Bay Lightning,Carolina Hurricanes,1,0.0,4.0,2,0,4.0,3.3
2023-11-15 01:00:00,Tampa Bay Lightning,St. Louis Blues,0,0.0,5.0,3,0,3.6,3.4
2023-11-17 01:00:00,Tampa Bay Lightning,Chicago Blackhawks,0,4.0,2.0,2,0,3.3,3.5
2023-11-18 21:00:00,Tampa Bay Lightning,Edmonton Oilers,1,6.0,4.0,1,1,3.4,3.7
2023-11-21 00:00:00,Tampa Bay Lightning,Boston Bruins,1,5.0,4.0,2,0,3.4,4.1
2023-11-23 00:00:00,Tampa Bay Lightning,Winnipeg Jets,1,2.0,3.0,2,0,3.6,4.1
2023-11-25 01:00:00,Tampa Bay Lightning,Carolina Hurricanes,0,8.0,2.0,2,0,3.6,4.0
2023-11-28 02:00:00,Tampa Bay Lightning,Colorado Avalanche,0,1.0,4.0,3,0,3.8,3.8
2023-11-29 02:00:00,Tampa Bay Lightning,Arizona Coyotes,0,1.0,3.0,1,1,3.4,3.6
2023-12-01 00:00:00,Tampa Bay Lightning,Pittsburgh Penguins,1,2.0,4.0,1,1,3.0,3.6
2023-12-02 19:00:00,Tampa Bay Lightning,Dallas Stars,0,1.0,8.0,1,1,2.9,3.5
2023-12-05 00:00:00,Tampa Bay Lightning,Dallas Stars,1,4.0,0.0,2,0,3.0,3.9
2023-12-07 00:00:00,Tampa Bay Lightning,Pittsburgh Penguins,1,3.0,1.0,2,0,3.4,3.4
2023-12-08 01:00:00,Tampa Bay Lightning,Nashville Predators,0,1.0,5.0,1,1,3.3,3.3
2023-12-10 03:00:00,Tampa Bay Lightning,Seattle Kraken,0,4.0,3.0,2,0,2.8,3.4
2023-12-13 03:00:00,Tampa Bay Lightning,Vancouver Canucks,0,1.0,4.0,3,0,2.7,3.3
2023-12-15 02:00:00,Tampa Bay Lightning,Edmonton Oilers,0,7.0,4.0,1,1,2.6,3.4
2023-12-17 03:00:00,Tampa Bay Lightning,Calgary Flames,0,2.0,4.0,2,0,2.5,3.6
2023-12-20 00:00:00,Tampa Bay Lightning,St. Louis Blues,1,6.0,1.0,2,0,2.6,3.6
2023-12-22 00:00:00,Tampa Bay Lightning,Vegas Golden Knights,1,5.0,4.0,2,0,3.1,3.4
2023-12-24 00:00:00,Tampa Bay Lightning,Washington Capitals,0,2.0,1.0,2,0,3.4,3.4
2023-12-28 00:00:00,Tampa Bay Lightning,Florida Panthers,1,2.0,3.0,4,0,3.5,2.7
2023-12-31 00:00:00,Tampa Bay Lightning,New York Rangers,1,1.0,5.0,3,0,3.3,3.0
2024-01-01 00:00:00,Tampa Bay Lightning,Montréal Canadiens,1,4.0,3.0,1,1,3.1,3.4
2024-01-03 01:00:00,Tampa Bay Lightning,Winnipeg Jets,0,2.0,4.0,2,0,3.4,3.2
2024-01-05 01:00:00,Tampa Bay Lightning,Minnesota Wild,0,4.0,1.0,2,0,3.2,3.3
2024-01-07 00:00:00,Tampa Bay Lightning,Boston Bruins,0,3.0,7.0,1,1,3.5,3.0
2024-01-10 00:00:00,Tampa Bay Lightning,Los Angeles Kings,1,3.0,2.0,3,0,3.1,3.3
2024-01-12 00:00:00,Tampa Bay Lightning,New Jersey Devils,1,4.0,3.0,2,0,3.2,3.1
2024-01-14 00:00:00,Tampa Bay Lightning,Anaheim Ducks,1,5.0,1.0,2,0,3.0,3.3
2024-01-19 00:00:00,Tampa Bay Lightning,Minnesota Wild,1,7.0,3.0,5,0,3.0,3.0
2024-01-20 17:30:00,Tampa Bay Lightning,Buffalo Sabres,0,3.0,1.0,1,1,3.5,3.2
